"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","보완_등록장애인유무_가구구분코드","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","이사여부","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2023,114300142,1192.150525304,G1,2,1,G2,G2,G2,G2,G2,7,1,G4,1,C,7,41,G3,4,G3,1,1,G1,G1,G3,G1,Q2,D03,G2,Q3,D06,Q2,D04,2,36000,4000,4000,4000,1500,0,2500,0,0,32000,32000,32000,0,0,0,0,0,0,0,21600,21600,20800,20000,0,0,0,0,800,0,20800,0,0,0,0,20000,0,800,0,0,800,0,0,20000,800,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,907,200,707,14400,2529,20,1000,9,1500,0,1500,811,1266,480,140,0,30,120,96,400,2984,1718,381,630,0,0,707,3,2,2,4,1,4,4,,1,,1,1,2,,,3,,1,3,2,1,65,250,350,3,,,
2023,114300172,898.944065731,G1,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,76,G5,7,G4,3,1,G1,G2,G1,G1,Q1,D02,G2,Q3,D06,Q3,D05,2,40304,304,304,304,80,224,0,0,0,40000,40000,40000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,20304,1747,0,0,952,795,0,795,1576,815,300,130,0,180,15,80,110,986,171,71,0,40,60,0,1,1,2,4,2,,,4,2,,,,,,,,,,,,2,,0,0,,72,3,6
2023,114300182,1059.36777312,G1,2,3,G2,G2,G1,G2,G2,4,1,G3,2,I,5,43,G3,2,G2,4,3,G3,G1,G3,G2,Q2,D04,G3,Q1,D02,Q1,D02,2,3470,3470,470,470,470,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470,4031,1450,4,9,348,2220,2568,3999,3370,720,1320,480,10,60,240,540,3402,32,2,30,0,0,0,2,1,2,4,1,1,2,,2,,,,,,,,,,,,1,70,200,300,4,,,
2023,114300192,898.944065731,G1,2,1,G1,G2,G2,G2,G2,4,1,G3,1,,,73,G5,7,G4,3,1,G1,G2,G1,G1,Q1,D01,G2,Q4,D08,Q4,D07,2,55700,3200,3200,3200,2000,1200,0,0,0,52500,52500,32500,20000,0,0,0,0,0,0,13900,6500,6500,0,6500,0,0,0,0,0,6500,0,0,0,0,6500,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400,360,0,360,41800,1034,0,0,747,287,0,287,589,1074,480,396,0,70,60,36,32,1519,445,85,0,0,0,360,1,1,2,1,2,,,1,2,,2,,2,,,1,15,,,1,2,,0,0,,25,3,6
2023,114300202,1219.921367551,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,H,8,33,G2,4,G3,2,4,G3,G2,G2,G1,Q4,D08,G5,Q2,D04,Q2,D03,2,15890,1840,1840,340,340,0,0,1500,0,14050,0,0,0,0,14050,11800,2250,250,2000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,1500,1500,0,6890,8282,2400,5500,2,380,0,380,7925,5153,1800,1500,168,120,360,192,1013,5510,357,125,152,30,50,0,2,1,3,1,1,1,2,,1,,1,1,2,,,1,25,,,1,1,65,200,250,4,,,
2023,114300302,1543.666592949,G1,2,3,G2,G2,G2,G2,G2,4,1,G3,2,N,9,47,G3,2,G2,4,3,G3,G2,G3,G2,Q1,D02,G2,Q1,D01,Q1,D02,2,1700,1700,700,700,700,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,2330,2010,170,0,150,0,150,2225,4204,1820,740,240,84,180,180,960,4309,105,1,74,30,0,0,2,1,2,4,1,3,4,,2,,,,,,,,,,,,1,60,200,250,5,,,
2023,114300312,1423.501465107,G1,2,2,G2,G2,G2,G2,G2,4,1,G3,2,C,8,53,G4,1,G1,4,1,G1,G2,G3,G1,Q3,D06,G4,Q2,D04,Q3,D05,2,20806,5806,5806,5806,2090,2916,800,0,0,15000,15000,15000,0,0,0,0,0,0,0,1600,1600,1600,1600,0,0,0,0,0,0,1600,0,0,0,0,0,1600,0,0,0,1600,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,1050,60,19206,6130,6103,0,27,0,0,0,5452,2030,720,300,0,5,30,140,835,2708,678,37,531,50,0,60,1,1,2,3,2,,,4,1,,1,1,2,,,1,10,,,1,1,60,130,200,2,,,
2023,114300322,2719.221972134,G1,1,2,G2,G2,G2,G2,G2,7,1,G4,2,C,2,39,G2,1,G1,2,1,G1,G2,G2,G1,Q5,D10,G6,Q5,D09,Q4,D08,2,99408,49228,49228,49228,3000,1728,44500,0,0,50180,50000,50000,0,0,180,180,0,0,0,34000,34000,34000,34000,0,0,0,0,0,0,34000,0,0,0,0,0,34000,0,0,0,34000,0,0,0,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,948,65408,14436,14116,0,320,0,0,0,9948,2585,1200,240,0,252,12,60,821,7073,4488,2472,1068,0,0,948,1,7,2,4,2,,,1,2,,2,,2,,,1,45,,,1,1,60,200,300,3,,,
2023,114300332,1606.315981982,G1,1,1,G2,G2,G2,G2,G2,1,,G1,1,G,5,46,G3,4,G3,1,1,G1,G1,G2,G1,Q3,D06,G4,Q4,D07,Q4,D07,2,49150,100,100,100,100,0,0,0,0,49050,47000,19000,28000,0,2050,1050,1000,1000,0,7100,7100,5600,5600,0,0,0,0,0,0,5600,0,0,0,0,0,5600,0,0,0,5600,0,0,0,5600,0,1500,0,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,1452,900,552,42050,5414,0,4800,14,600,0,600,4161,2325,600,220,0,36,420,150,899,3578,1253,62,589,50,0,552,1,1,2,4,1,4,4,,2,,2,,2,,,2,,1,3,3,1,65,150,200,4,,,
2023,114300342,3560.313214747,G1,1,1,G2,G2,G2,G2,G2,6,1,G4,1,M,2,29,G1,1,G1,1,1,G1,G1,G2,G1,Q2,D04,G3,Q3,D05,Q3,D05,2,27220,3220,3220,3220,3040,0,180,0,0,24000,24000,24000,0,0,0,0,0,0,0,6200,6200,6200,6200,0,0,0,0,0,0,0,0,0,0,6200,0,0,6200,0,0,6200,0,0,0,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,156,156,21020,3756,3654,81,11,10,0,10,3139,1350,559,186,0,132,36,96,341,1967,617,99,312,50,0,156,3,1,3,2,1,2,2,,1,,1,1,2,,,1,10,,,1,1,61,100,130,3,,,
2023,114300352,1452.203560436,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,G,5,55,G4,4,G3,1,2,G2,G3,G2,G1,Q5,D10,G6,Q4,D08,Q4,D08,2,68476,33476,3476,3476,2000,1476,0,0,30000,35000,32000,0,32000,0,3000,3000,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,48476,28033,0,24596,3437,0,0,0,17714,1800,600,240,0,10,20,60,870,12119,10319,8431,1688,200,0,0,2,1,2,4,1,5,2,,2,,,,,,,,,,,,1,65,300,500,3,,,
2023,114300362,1225.418621395,G1,1,5,G2,G2,G2,G2,G1,4,1,G3,2,Q,8,58,G4,1,G1,2,1,G1,G4,G1,G2,Q4,D08,G5,Q4,D08,Q4,D08,2,62700,900,900,900,900,0,0,0,0,61800,60000,60000,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62700,9993,1866,2400,399,4728,600,5328,9579,6257,2400,1800,0,240,240,226,1351,6671,414,125,289,0,0,0,1,1,2,2,2,,,2,2,,,,,,,,,,,,1,70,300,500,2,,,
2023,114300372,1303.25030967,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,F,7,64,G5,1,G1,2,1,G1,G2,G1,G1,Q2,D04,G3,Q2,D04,Q2,D04,2,20200,4600,4600,4600,600,0,4000,0,0,15600,15000,15000,0,0,600,600,0,0,0,10000,10000,10000,10000,0,0,0,0,0,0,10000,0,0,0,0,10000,0,0,0,0,10000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,10200,4139,2902,116,22,1099,0,1099,3545,2298,600,240,0,36,360,120,942,2892,594,88,156,0,0,350,3,1,3,2,1,3,4,,2,,2,,2,,,2,,2,,1,1,80,300,500,4,,,
2023,114300392,2025.39628004,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,F,7,55,G4,3,G3,2,1,G1,G2,G2,G1,Q5,D09,G6,Q5,D09,Q5,D09,2,99410,25410,25410,25160,4360,14400,6400,250,0,74000,70000,70000,0,0,4000,2000,2000,2000,0,15000,15000,15000,15000,0,0,0,0,0,0,15000,0,0,0,0,15000,0,0,0,0,15000,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,200,720,84410,10231,40,10085,106,0,0,0,8335,7417,2703,606,2200,122,480,242,1064,9313,1896,115,461,360,240,720,2,7,2,3,1,5,2,,2,,2,,2,,,2,,1,1,1,1,70,200,300,4,,,
2023,114900121,5537.973539821,G1,1,1,G2,G2,G2,G2,G2,5,1,G4,1,Q,4,38,G2,1,G1,1,2,G2,G1,G4,G1,Q2,D04,G3,Q3,D05,Q2,D04,2,25480,25280,5280,5280,350,4930,0,0,20000,200,0,0,0,0,200,200,0,0,0,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,0,13500,0,0,0,0,13500,0,0,0,0,13500,0,0,0,0,13500,0,0,0,0,0,0,480,0,480,11980,4280,4280,0,0,0,0,0,3175,1713,600,360,0,24,360,120,249,2818,1105,73,552,0,0,480,1,1,2,1,2,,,1,2,,2,,2,,,2,,1,3,1,1,60,200,300,3,,,
2023,114900151,1866.352952256,G1,2,3,G2,G2,G2,G2,G2,5,1,G4,2,Q,4,47,G3,1,G1,4,1,G1,G2,G4,G1,Q2,D03,G3,Q3,D06,Q3,D05,2,39276,2276,2276,2276,700,576,1000,0,0,37000,37000,37000,0,0,0,0,0,0,0,19740,19740,17100,17100,0,0,0,0,0,0,17100,0,0,0,0,0,0,0,17100,0,17100,0,0,0,17100,0,640,640,0,0,0,0,0,0,640,0,0,0,0,0,0,640,0,0,640,0,2000,0,0,0,0,3530,2860,670,19536,3251,3191,0,60,0,0,0,2016,2500,840,400,200,120,150,170,620,3735,1235,86,479,0,0,670,1,2,1,2,1,2,2,,1,,1,1,2,,,2,,1,1,1,1,70,200,300,3,,,
2023,114900311,673.573143216,G1,1,2,G1,G2,G2,G2,G2,6,1,G4,2,,,83,G5,7,G4,2,1,G1,G4,G2,G2,Q2,D03,G2,Q5,D09,Q5,D09,2,86960,3660,3660,3660,3660,0,0,0,0,83300,81000,81000,0,0,2300,1800,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86960,2367,0,0,12,1155,1200,2355,2165,2780,825,541,0,275,180,84,875,2982,202,152,0,50,0,0,1,1,2,2,2,,,1,2,,,,,,,,,,,,2,,0,0,,60,3,1
2023,114900321,1626.765226359,G1,2,2,G2,G2,G2,G2,G1,6,1,G4,2,,,75,G5,7,G4,3,1,G1,G2,G2,G2,Q2,D03,G2,Q4,D07,Q4,D07,2,42700,4700,4700,4700,1700,3000,0,0,0,38000,38000,28000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,42700,2526,0,0,692,1834,0,1834,2459,1528,600,240,0,240,120,60,268,1595,67,31,36,0,0,0,1,1,3,2,2,,,4,2,,,,,,,,,,,,2,,0,0,,72,3,4
2023,114900331,2170.454871348,G1,1,4,G2,G2,G2,G2,G2,6,4,G3,2,F,7,43,G3,2,G2,2,1,G1,G2,G2,G1,Q4,D08,G5,Q3,D06,Q2,D04,2,38191,4769,4769,4769,70,4699,0,0,0,33422,30000,30000,0,0,3422,2800,622,622,0,22217,22217,17717,6865,0,0,0,0,10852,0,15717,0,0,2000,0,2000,15717,0,0,0,15717,0,2000,0,15717,2000,500,0,0,0,0,0,500,0,500,0,0,0,0,0,0,500,0,0,500,0,1600,2400,0,0,0,3868,2938,930,15974,8761,5830,2930,1,0,0,0,6941,7622,2000,300,2400,800,600,600,922,9442,1820,377,483,30,0,930,3,1,2,4,2,,,5,3,6,3,,1,3,2,3,,1,2,1,1,60,300,400,5,,,
2023,114900361,5362.203673483,G1,2,2,G2,G2,G1,G2,G2,4,1,G3,2,G,3,26,G1,1,G1,2,2,G2,G2,G3,G1,Q1,D02,G2,Q1,D02,Q1,D02,2,5660,5660,860,860,860,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,4300,4300,4300,0,0,4300,0,0,0,0,4300,0,0,0,0,4300,0,0,0,0,0,0,0,4300,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,1360,2157,1126,0,2,1029,0,1029,1956,1583,680,54,48,40,66,166,529,1784,201,1,165,0,0,35,1,1,2,2,2,,,4,1,,1,2,2,,,1,15,,,1,1,65,250,300,4,,,
2023,114900381,2325.938937198,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,H,8,50,G4,1,G1,2,1,G1,G2,G2,G1,Q4,D08,G5,Q4,D07,Q4,D07,2,46546,4046,4046,4046,2750,1296,0,0,0,42500,42000,42000,0,0,500,300,200,200,0,9422,9422,9337,9337,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,9337,0,9337,0,0,0,9337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,827,593,234,37124,8956,8484,415,57,0,0,0,7484,2230,1020,320,0,60,360,20,450,3702,1472,275,913,20,30,234,3,1,2,2,1,3,2,,1,,1,1,2,,,1,20,,,1,1,65,250,400,4,,,
2023,114900391,2526.397956452,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,H,8,50,G4,4,G3,2,2,G2,G2,G2,G1,Q5,D10,G6,Q4,D08,Q2,D04,2,56573,24871,5871,5871,2000,3871,0,0,19000,31702,23780,0,17000,6780,7922,4922,3000,0,3000,40404,26754,18780,0,0,16500,2280,0,0,0,1280,0,17500,0,0,18780,0,0,0,0,0,0,0,18780,0,18780,5880,0,0,0,5880,0,0,0,1280,0,4600,0,0,0,0,0,0,5880,0,5880,0,2094,0,0,13650,5307,3640,1667,16169,18155,2952,15000,3,200,0,200,15900,6744,3600,204,1000,345,600,330,665,8999,2255,119,369,100,0,1667,3,1,2,4,2,,,4,3,6,1,1,2,,,3,,1,3,3,1,65,200,300,5,,,
2023,115000102,1648.232162721,G1,2,2,G2,G2,G2,G2,G2,4,1,G3,2,G,5,54,G4,4,G3,3,2,G2,G2,G3,G1,Q3,D06,G4,Q2,D04,Q1,D02,2,18542,18542,1542,1542,750,792,0,0,17000,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,15000,0,0,0,0,15000,0,0,0,0,15000,0,0,0,0,15000,0,0,0,0,0,0,660,0,660,3542,5795,3562,1200,0,1033,0,1033,4764,1391,480,180,0,120,180,240,191,2422,1031,35,336,0,0,660,1,5,2,2,1,1,2,,1,,1,1,2,,,2,,2,,2,1,70,150,200,5,,,
2023,115000122,4301.723566468,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,C,2,39,G2,1,G1,2,1,G1,G3,G4,G1,Q4,D08,G5,Q5,D10,Q4,D08,2,144610,8610,8610,8610,5110,0,3500,0,0,136000,133000,70000,63000,0,3000,3000,0,0,0,80500,38500,38000,30000,8000,0,0,0,0,0,38000,0,0,0,0,38000,0,0,0,0,30000,8000,0,0,38000,0,500,0,500,0,0,0,0,0,500,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,42000,3850,2500,1350,64110,9467,9268,0,139,60,0,60,6120,5540,1420,390,1200,300,300,300,1630,8887,3347,240,857,300,600,1350,2,7,1,1,1,3,2,,2,,1,1,2,,,2,,1,1,3,1,75,250,300,3,,,
2023,115000132,2163.133231963,G1,1,4,G2,G2,G2,G2,G1,6,1,G4,2,C,2,43,G3,1,G1,2,1,G1,G3,G4,G1,Q5,D10,G6,Q5,D10,Q5,D10,2,165300,47800,47800,47800,45600,1200,1000,0,0,117500,110000,80000,30000,0,7500,5500,2000,2000,0,33500,31000,31000,21000,10000,0,0,0,0,0,10000,0,0,21000,0,31000,0,0,0,0,31000,0,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,1160,200,960,131800,14691,12852,0,1689,150,0,150,11091,4380,1200,500,1200,200,300,230,750,7980,3600,1382,1058,200,0,960,3,7,1,3,2,,,1,1,,1,2,2,,,2,,1,3,1,1,70,250,300,3,,,
2023,115000142,805.191452333,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,P,2,67,G5,6,G3,2,1,G1,G4,G2,G1,Q5,D09,G6,Q5,D10,Q5,D10,2,174342,23642,23642,23642,6540,14102,3000,0,0,150700,149000,100000,49000,0,1700,1700,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,172342,11392,1753,4731,1528,3380,0,3380,10276,4818,3000,408,0,60,240,180,930,5934,1116,764,112,240,0,0,1,1,2,4,1,3,4,,2,,,,,,,,,,,,1,70,300,350,3,,,
2023,115000152,1370.119307413,G1,1,1,G1,G2,G2,G2,G1,3,4,G1,1,,,80,G5,7,G4,4,3,G3,G1,G2,G2,Q1,D01,G2,Q1,D01,Q1,D01,2,310,310,200,200,200,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,1252,0,0,1,1251,0,1251,1252,1082,600,84,0,360,3,30,5,1082,0,0,0,0,0,0,1,1,2,4,2,,,4,2,,,,,,,,,,,,2,,0,0,,60,4,4
2023,115000162,1459.92778009,G1,2,1,G1,G2,G2,G2,G1,3,1,G2,1,,,67,G5,7,G4,1,3,G3,G1,G2,G1,Q1,D01,G1,Q1,D01,Q1,D01,2,171,171,1,1,1,0,0,0,170,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,500,0,500,1000,0,0,0,0,0,0,0,-1329,836,0,0,0,836,0,836,836,547,300,84,0,50,24,60,29,547,0,0,0,0,0,0,1,1,2,2,2,,,4,3,9,3,,1,3,1,3,,1,3,3,2,,0,0,,40,5,4
2023,115000302,1728.234484837,G1,1,3,G2,G2,G2,G2,G2,5,1,G4,2,M,2,64,G5,1,G1,2,1,G1,G2,G2,G1,Q3,D06,G4,Q4,D08,Q4,D08,2,62501,15501,15501,15501,4100,3601,7800,0,0,47000,45000,45000,0,0,2000,2000,0,0,0,9500,9500,9500,0,0,0,0,0,9500,0,0,0,0,9500,0,0,0,9500,0,0,9500,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,220,300,53001,5790,3020,0,343,2337,90,2427,4867,2671,950,252,0,200,300,180,789,3594,923,97,326,200,0,300,1,7,2,2,2,,,3,1,,1,1,2,,,1,30,,,1,1,70,200,250,3,,,
2023,115000312,1621.841417024,G1,2,2,G2,G2,G2,G2,G2,6,1,G4,2,Q,4,55,G4,2,G2,4,2,G2,G2,G1,G1,Q1,D02,G2,Q4,D07,Q3,D06,2,47134,16954,1954,1954,1670,84,200,0,15000,30180,30000,0,30000,0,180,0,180,180,0,15050,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,15000,100,100,0,32084,1840,450,0,413,617,360,977,1727,1250,600,50,0,120,12,60,408,1363,113,10,103,0,0,0,1,1,2,2,2,,,2,2,,2,,2,,,1,20,,,1,1,60,100,250,4,,,
