"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","조사_경상소득_근로소득","조사_경상소득_사업소득","조사_경상소득_재산소득","조사_경상소득_공적이전소득","조사_경상소득_사적이전소득","조사_경상소득_이전소득","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","조사_지출_비소비지출","조사_지출_비소비지출_세금","조사_지출_비소비지출_공적연금사회보험료","조사_지출_비소비지출_가구사이이전지출비","조사_지출_비소비지출_비영리단체이전지출비","조사_지출_비소비지출_연간지급이자","지출_소비지출비","지출_소비지출_외식비포함식료품비","지출_소비지출_주거비","지출_소비지출_보육료포함교육비","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출비","지출_소비지출_경조비","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2014,015204191,F,1316.53310890483,2650.03491231202,,G1,2,2,G2,G2,G2,G2,G2,3,1,G2,2,N,9,66,G5,2,G2,3,1,G1,G1,G2,G2,G2,Q3,Q3,,D05,G3,Q5,Q5,,D09,Q5,Q5,,D10,71686,8716,8716,8716,4500,4216,0,0,0,62970,62000,50000,12000,0,970,800,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71686,3360,960,2400,0,0,0,0,2918,442,442,226,36,0,180,0,0,0,0,0,0,0,0,0,0,0,2290,1,2,3,2,2,2,,,1,2,,,,,,,,,,,,,,,,,,,,
2014,016200121,P,1157.57963560086,,2300.418213467,G1,1,2,G1,G2,G2,G2,G1,2,1,G1,2,,,79,G5,7,G4,2,2,G2,G2,G2,G2,G1,Q4,,Q4,D07,G3,Q5,,Q5,D10,Q5,,Q5,D10,173510,23510,510,510,510,0,0,0,23000,150000,150000,0,150000,0,0,0,0,0,0,35600,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,35600,0,0,0,137910,4800,0,0,4800,0,0,0,4399,3343,401,401,0,0,0,0,2942,384,276,0,2160,0,92,30,30,0,3394,,,,,,,,,,,,,,,,,,,,,2,,,,,60,4,6,2,2
2014,016200141,P,1286.99822753744,,2557.60717079632,G1,2,2,G1,G2,G2,G2,G2,3,1,G2,2,,,68,G5,7,G4,2,1,G1,G1,G2,G1,G2,Q1,,Q1,D01,G1,Q4,,Q4,D08,Q5,,Q5,D09,43192,1160,1160,1160,1160,0,0,0,0,42032,42000,12000,30000,0,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,43192,588,0,0,0,228,360,588,482,753,106,76,0,0,30,0,647,360,170,0,40,12,20,45,15,30,416,,,,,,,,,,,,,,,,,,,,,2,,,,,67,3,3,2,2
2014,016200151,P,1802.40284923401,,3581.85325602508,G1,1,1,G2,G2,G2,G2,G2,6,1,G4,1,,,41,G3,7,G4,1,5,G4,G4,G2,G1,G2,Q1,,Q1,D01,G1,Q2,,Q2,D03,Q2,,Q2,D03,7020,20,20,20,20,0,0,0,0,7000,7000,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,7020,550,0,0,0,0,550,550,529,473,21,1,0,0,20,0,452,320,70,0,0,12,30,20,10,10,550,,,,,,,,,,,,,,,,,,,,,1,55,250,250,5,0,,,2,2
2014,016200171,P,1124.40649918352,,2234.49421188382,G1,2,2,G2,G2,G2,G2,G1,2,1,G1,2,,,76,G5,7,G4,3,3,G3,G3,G1,G1,G2,Q1,,Q1,D01,G1,Q1,,Q1,D01,Q1,,Q1,D01,529,517,17,17,17,0,0,0,500,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,529,691,0,0,0,691,0,691,676,594,15,0,0,0,15,0,579,200,324,0,10,18,12,15,0,15,489,,,,,,,,,,,,,,,,,,,,,2,,,,,73,4,4,2,2
2014,016200201,P,1170.25686417186,,2312.46362353892,G2,2,3,G2,G2,G2,G2,G2,3,1,G2,2,C,8,54,G4,1,G1,2,1,G1,G1,G3,G3,G1,Q3,,Q3,D06,G3,Q3,,Q3,D06,Q3,,Q3,D06,25450,1600,1600,1600,420,1180,0,0,0,23850,19000,5000,14000,0,4850,850,4000,4000,0,6530,6530,6000,0,0,0,0,6000,0,0,,,,,,0,0,0,0,0,0,6000,0,0,6000,0,500,0,0,0,0,0,0,500,,,,,,0,0,0,0,0,,,0,30,0,0,1690,1070,620,18920,3950,3360,550,0,0,40,40,3127,2073,823,26,127,0,50,620,1250,600,120,0,80,180,120,150,50,100,2207,,,,,,,,,,,,,,,,,,,,,1,65,100,150,5,0,,,2,2
2014,016200211,P,1187.85848023703,,2347.24511768695,G2,1,6,G2,G2,G2,G2,G2,5,1,G4,2,F,7,52,G4,4,G3,2,1,G1,G1,G1,G3,G1,Q4,,Q4,D07,G3,Q3,,Q3,D05,Q3,,Q3,D05,15173,6073,6073,4073,1067,3006,0,2000,0,9100,5000,5000,0,0,4100,100,4000,1000,3000,2330,2330,2000,0,0,0,0,2000,0,0,,,,,,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,330,0,0,644,500,144,12843,4616,132,4200,0,284,0,284,4010,3912,606,74,238,50,100,144,3306,840,200,850,370,410,336,300,100,200,1773,,,,,,,,,,,,,,,,,,,,,1,65,100,150,5,0,,,1,3
2014,016200221,P,1073.94088356168,,2122.14038131093,G2,2,2,G2,G2,G2,G2,G2,2,1,G1,2,,,80,G5,7,G4,3,1,G1,G1,G4,G1,G1,Q1,,Q1,D01,G1,Q2,,Q2,D04,Q2,,Q2,D04,12042,42,42,42,42,0,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,3000,0,0,0,9042,716,0,0,0,116,600,716,704,678,12,12,0,0,0,0,666,360,120,0,60,10,36,80,50,30,506,,,,,,,,,,,,,,,,,,,,,2,,,,,60,4,1,2,3
2014,016200241,P,1259.17434586591,,2488.16723685756,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,O,3,48,G3,1,G1,2,1,G1,G1,G3,G2,G1,Q5,,Q5,D09,G5,Q5,,Q5,D09,Q4,,Q4,D08,57738,5538,5538,5538,600,4458,480,0,0,52200,50000,50000,0,0,2200,2200,0,0,0,18930,18930,18300,18300,0,0,0,0,0,0,,,,,,0,0,0,0,0,18300,0,0,0,18300,0,500,0,0,0,0,0,500,0,,,,,,0,0,0,0,0,,,0,130,0,0,3938,3500,438,38808,7200,7200,0,0,0,0,0,5246,4578,1954,361,729,240,186,438,2624,600,250,240,500,240,144,650,300,350,3563,,,,,,,,,,,,,,,,,,,,,1,62,250,400,3,0,,,3,3
2014,016200251,P,850.260006555014,,1680.14001500594,G2,1,4,G2,G2,G2,G2,G2,2,1,G1,2,S,4,65,G5,2,G2,2,1,G1,G1,G1,G1,G1,Q3,,Q3,D05,G3,Q1,,Q1,D02,Q2,,Q2,D03,4525,3825,3825,3825,45,3780,0,0,0,700,700,700,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,40,0,0,640,640,0,4485,3356,2640,600,0,116,0,116,3086,2084,270,2,148,0,120,0,1814,600,84,0,50,240,200,640,40,600,1604,,,,,,,,,,,,,,,,,,,,,1,70,100,200,5,0,,,2,2
2014,016200261,P,1158.43147263582,,2289.09643603395,G2,1,2,G2,G2,G2,G2,G2,5,3,G3,2,N,3,46,G3,2,G2,1,1,G1,G1,G1,G1,G1,Q1,,Q1,D02,G1,Q2,,Q2,D04,Q2,,Q2,D03,11120,1120,1120,1120,40,1080,0,0,0,10000,10000,10000,0,0,0,0,0,0,0,5500,5500,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,5000,0,0,0,,,,,,0,0,0,0,0,,,300,200,0,0,532,400,132,5620,956,840,0,0,116,0,116,715,1037,241,15,74,0,20,132,796,420,72,0,40,84,70,110,10,100,624,,,,,,,,,,,,,,,,,,,,,1,70,200,250,5,0,,,2,2
2014,016200271,P,1151.3624333563,,2275.12768603098,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,F,2,41,G3,1,G1,2,1,G1,G1,G3,G2,G1,Q4,,Q4,D07,G3,Q4,,Q4,D07,Q3,,Q3,D06,30288,2088,2088,2088,900,1188,0,0,0,28200,27800,18800,9000,0,400,300,100,100,0,14590,10090,10000,10000,0,0,0,0,0,0,,,,,,0,0,0,0,0,10000,0,0,0,10000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,90,0,4500,650,500,150,15698,4740,4500,0,240,0,0,0,3891,3785,849,159,370,160,10,150,2936,480,300,180,50,286,240,1400,200,1200,2136,,,,,,,,,,,,,,,,,,,,,1,65,150,200,5,0,,,3,3
2014,016200291,P,1189.29533439875,,2350.08422901568,G2,1,4,G2,G2,G2,G2,G2,2,1,G1,2,,,73,G5,7,G4,3,1,G1,G1,G3,G1,G1,Q4,,Q4,D07,G4,Q2,,Q2,D04,Q3,,Q3,D05,13265,4565,4565,4565,2660,1905,0,0,0,8700,8000,8000,0,0,700,400,300,300,0,1050,50,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,50,0,1000,0,0,0,12215,5036,3500,1000,120,416,0,416,4567,2979,469,63,186,120,100,0,2510,600,314,540,60,456,240,300,60,240,2409,,,,,,,,,,,,,,,,,,,,,2,,,,,70,4,1,1,3
2014,016200331,F,1731.8626076819,3480.47416116118,,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,J,3,51,G4,1,G1,2,2,G2,G2,G3,G2,G2,Q5,Q5,,D09,G5,Q5,Q5,,D10,Q5,Q5,,D10,78120,74770,47770,47770,26570,1200,20000,0,27000,3350,3000,0,3000,0,350,200,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78120,9000,8000,0,1000,0,0,0,7773,1227,1227,691,536,0,0,0,0,0,0,0,0,0,0,0,0,0,3902,1,3,1,2,3,2,,,5,2,,,,,,,,,,,,,,,,,,,,
2014,016200341,F,1710.14542192602,3436.82969831604,,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,F,1,43,G3,1,G1,2,2,G2,G2,G3,G2,G2,Q5,Q5,,D09,G5,Q4,Q4,,D07,Q4,Q4,,D08,33014,32614,1614,1614,1400,214,0,0,31000,400,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33014,8500,8500,0,0,0,0,0,6929,1571,1571,1051,520,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,1,2,2,2,3,1,1,2,,2,,,,,,,,,,,,,,,,,,,,
2014,016200371,P,519.806925752155,,1034.61022959024,G1,1,2,G1,G2,G2,G2,G2,6,1,G4,2,,,73,G5,7,G4,2,1,G1,G1,G4,G2,G1,Q5,,Q5,D09,G5,Q5,,Q5,D10,Q5,,Q5,D10,192550,71300,71300,71300,1300,0,70000,0,0,121250,120000,60000,60000,0,1250,250,1000,1000,0,43000,33000,33000,0,33000,0,0,0,0,0,,,,,,0,0,0,0,0,0,33000,0,0,33000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,10000,168,0,168,149550,7513,0,0,6204,1309,0,1309,5829,4112,1684,1009,507,0,0,168,2428,360,84,0,600,216,168,1000,600,400,4441,,,,,,,,,,,,,,,,,,,,,2,,,,,65,3,8,1,3
2014,016200381,F,519.806925752155,1044.64097245587,,G1,1,2,G1,G2,G2,G2,G2,6,1,G4,2,,,68,G5,7,G4,2,1,G1,G1,G3,G2,G2,Q3,Q3,,D05,G3,Q5,Q5,,D09,Q5,Q5,,D10,65730,630,630,630,150,480,0,0,0,65100,65000,65000,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65730,3720,0,0,0,3720,0,3720,3505,215,215,155,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2630,1,4,1,2,3,2,,,1,2,,,,,,,,,,,,,,,,,,,,
2014,016201111,P,1203.03153205281,,2390.74322156894,G1,1,2,G1,G2,G2,G2,G2,6,1,G4,2,,,81,G5,7,G4,2,1,G1,G1,G2,G2,G1,Q2,,Q2,D03,G2,Q3,,Q3,D06,Q4,,Q4,D07,25200,200,200,200,200,0,0,0,0,25000,25000,25000,0,0,0,0,0,0,0,2200,2200,2200,2200,0,0,0,0,0,0,,,,,,0,0,0,0,0,2200,0,0,0,2200,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,332,200,132,23000,1594,210,0,0,184,1200,1384,1437,1145,157,25,0,0,0,132,988,400,240,0,100,50,78,120,0,120,1127,,,,,,,,,,,,,,,,,,,,,2,,,,,80,4,1,2,2
2014,016201121,P,1576.73684972827,,3133.39494843936,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,K,3,42,G3,1,G1,2,2,G2,G2,G2,G3,G1,Q5,,Q5,D09,G5,Q4,,Q4,D08,Q4,,Q4,D08,37905,12705,4705,4705,255,2400,2050,0,8000,25200,25000,0,25000,0,200,200,0,0,0,2600,600,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,600,0,,,,,,0,0,0,0,0,,,0,0,0,2000,120,100,20,35305,9000,9000,0,0,0,0,0,7610,5350,1390,422,468,400,80,20,3960,960,180,480,700,360,180,1100,100,1000,4076,,,,,,,,,,,,,,,,,,,,,1,55,200,300,3,0,,,2,3
2014,016201131,P,1577.31050839984,,3134.53483557391,G1,1,4,G2,G2,G2,G1,G2,4,1,G3,2,N,1,46,G3,1,G1,2,2,G2,G2,G4,G2,G2,Q3,,Q3,D06,G3,Q4,,Q4,D07,Q4,,Q4,D08,30422,25822,10822,10822,2650,6372,1800,0,15000,4600,3800,0,0,3800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,460,400,60,30422,4100,4100,0,0,0,0,0,3359,3281,741,157,360,120,44,60,2540,1200,180,180,350,150,180,300,100,200,1805,,,,,,,,,,,,,,,,,,,,,1,70,150,200,3,0,,,3,3
2014,016201141,P,1744.42477825349,,3583.87084994902,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,H,8,54,G4,1,G1,2,1,G1,G1,G2,G2,G1,Q3,,Q3,D06,G3,Q3,,Q3,D05,Q3,,Q3,D05,18958,4858,4858,4858,490,4368,0,0,0,14100,14000,14000,0,0,100,0,100,100,0,7870,7870,7800,7800,0,0,0,0,0,0,,,,,,0,0,0,0,0,7800,0,0,0,7800,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,70,0,0,399,19,380,11088,4560,4560,0,0,0,0,0,3773,4597,787,35,372,0,0,380,3810,720,280,1500,50,520,240,500,100,400,2094,,,,,,,,,,,,,,,,,,,,,1,75,150,250,5,0,,,2,3
2014,016201161,P,1025.84322838516,,2038.6229548931,G1,2,1,G2,G2,G2,G2,G2,3,1,G2,1,N,4,57,G4,2,G2,3,3,G3,G3,G1,G2,G2,Q2,,Q2,D03,G2,Q1,,Q1,D02,Q2,,Q2,D03,4909,4829,4029,4029,3990,39,0,0,800,80,0,0,0,0,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,4909,1600,1600,0,0,0,0,0,1411,1069,189,1,108,0,80,0,880,240,280,0,40,90,80,150,50,100,1492,,,,,,,,,,,,,,,,,,,,,1,70,150,200,3,0,,,2,3
2014,016201181,P,1297.51038239036,,2578.49769603267,G1,1,4,G2,G2,G2,G1,G2,4,1,G3,2,C,8,48,G3,1,G1,2,3,G3,G3,G1,G2,G2,Q1,,Q1,D02,G2,Q1,,Q1,D01,Q1,,Q1,D02,1060,1060,150,150,150,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,1060,1505,300,0,0,1205,0,1205,1490,1186,15,0,15,0,0,0,1171,360,336,84,0,60,216,115,15,100,745,,,,,,,,,,,,,,,,,,,,,1,60,100,200,4,0,,,2,2
2014,016201191,P,1157.57963560086,,2300.418213467,G1,2,2,G1,G2,G2,G2,G2,3,1,G2,2,,,70,G5,7,G4,2,2,G2,G2,G1,G2,G2,Q1,,Q1,D01,G1,Q1,,Q1,D02,Q1,,Q1,D02,3110,3110,310,310,310,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,3110,534,150,0,0,384,0,384,533,705,1,1,0,0,0,0,704,300,180,0,100,10,24,90,10,80,378,,,,,,,,,,,,,,,,,,,,,2,,,,,69,4,3,1,1
2014,016201201,P,1078.04295510229,,2130.24609420328,G2,1,3,G2,G2,G2,G2,G2,3,1,G2,2,,,57,G4,7,G4,2,1,G1,G1,G2,G2,G1,Q1,,Q1,D01,G1,Q3,,Q3,D06,Q4,,Q4,D07,22882,1982,1982,1982,206,1776,0,0,0,20900,20000,20000,0,0,900,900,0,0,0,200,200,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200,0,,,,,,0,0,0,0,0,,,0,0,0,0,6360,6000,360,22682,400,0,300,0,100,0,100,-99,3328,499,24,115,0,0,360,2829,780,456,0,1000,240,192,161,80,81,165,,,,,,,,,,,,,,,,,,,,,1,70,150,150,4,0,,,3,3
2014,016201211,P,1201.60972752954,,2374.41796925523,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,N,5,32,G2,1,G1,2,3,G3,G2,G1,G2,G1,Q3,,Q3,D06,G3,Q3,,Q3,D05,Q3,,Q3,D05,15136,12236,4236,1950,470,1480,0,2286,8000,2900,0,0,0,0,2900,2250,650,650,0,3200,3200,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,3200,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,2320,2000,320,11936,4439,4430,0,9,0,0,0,3083,4810,1356,279,401,200,156,320,3454,1200,226,0,200,350,278,1200,200,1000,2229,,,,,,,,,,,,,,,,,,,,,1,70,150,300,4,0,,,2,3
2014,016201221,P,1280.55296825781,,2530.41210991342,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,9,42,G3,2,G2,2,3,G3,G2,G2,G2,G1,Q2,,Q2,D03,G2,Q1,,Q1,D02,Q1,,Q1,D02,2213,2013,13,13,13,0,0,0,2000,200,0,0,0,0,200,0,200,200,0,1100,1100,1000,0,0,0,0,0,1000,0,,,,,,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,100,0,0,0,6,0,6,1113,1920,1920,0,0,0,0,0,1837,2030,83,1,56,0,20,6,1947,240,480,360,24,360,360,123,10,113,932,,,,,,,,,,,,,,,,,,,,,1,70,200,300,5,0,,,3,3
2014,016201231,P,1118.64046318715,,2210.46801804847,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,H,8,69,G5,4,G3,2,3,G3,G3,G1,G2,G1,Q3,,Q3,D06,G3,Q1,,Q1,D02,Q1,,Q1,D02,4457,4357,1557,1557,170,1387,0,0,2800,100,0,0,0,0,100,100,0,0,0,2615,2615,2200,0,0,2200,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,2200,0,2200,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,400,15,0,0,30,30,0,1842,4400,2800,1600,0,0,0,0,4303,1657,97,13,64,0,20,0,1560,420,276,0,24,300,200,340,100,240,2168,,,,,,,,,,,,,,,,,,,,,1,70,150,200,4,0,,,1,2
2014,016201351,P,1804.29365359215,,3585.61056230064,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,C,7,41,G3,1,G1,2,3,G3,G3,G2,G1,G2,Q3,,Q3,D05,G3,Q1,,Q1,D02,Q1,,Q1,D02,3495,2395,395,395,330,65,0,0,2000,1100,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,3495,3600,3000,600,0,0,0,0,3339,3885,261,21,120,120,0,0,3624,600,840,1200,24,240,240,480,120,360,1738,,,,,,,,,,,,,,,,,,,,,1,70,150,150,5,0,,,3,2
