"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","경상소득_근로소득(조사)","경상소득_사업소득(조사)","경상소득_재산소득(조사)","경상소득_공적이전소득(조사)","경상소득_사적이전소득(조사)[가구간이전소득+비영리단체이전소득]","경상소득_이전소득(조사)[공적이전소득+사적이전소득]","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(조사)","지출_비소비지출_세금(조사)","지출_비소비지출_공적연금사회보험료(조사)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출(2016년까지)","지출_소비지출_경조비(2016년까지)","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","30일이상원리금연체여부","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2016,212202351,P,1999.77432522063,,4037.90129088424,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,P,2,44,G3,6,G3,1,2,G2,G2,G2,G1,G1,Q1,,Q1,D01,G1,Q2,,Q2,D03,Q2,,Q2,D03,6560,6510,10,10,10,0,0,0,6500,50,0,0,0,0,50,0,50,50,0,1800,1800,1000,0,0,1000,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,1000,0,1000,800,0,0,0,0,0,800,0,,,,,,0,0,0,0,0,,,0,0,0,0,459,400,59,4760,300,300,0,0,0,0,0,160,624,140,1,80,0,0,59,484,180,80,0,20,40,84,80,30,50,220,,,,,,,,,,,,,,,,,,,,,,1,65,100,200,5,0,,,3,3
2016,212202391,P,662.508018604265,,1337.72193682314,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,P,2,51,G4,3,G3,2,2,G2,G2,G4,G2,G2,Q5,,Q5,D09,G5,Q5,,Q5,D10,Q5,,Q5,D10,93190,92390,52390,46390,37840,8550,0,6000,40000,800,0,0,0,0,800,500,300,300,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,93190,9650,3000,6500,150,0,0,0,6829,8031,2821,351,670,1800,0,0,5210,1080,420,1400,30,360,240,1680,240,1440,4340,,,,,,,,,,,,,,,,,,,,,,1,65,300,400,2,0,,,1,3
2016,212203161,F,1648.32585817449,3294.2009996971,,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,L,3,40,G3,6,G3,2,1,G1,G1,G2,G2,G1,Q4,Q4,,D08,G5,Q5,Q5,,D09,Q5,Q5,,D09,58632,7592,7592,5592,1000,4592,0,2000,0,51040,50000,40000,10000,0,1040,1000,40,40,0,8000,8000,8000,8000,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,8000,0,0,8000,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330,2130,200,50632,7000,0,7000,0,0,0,0,6213,787,787,251,336,0,0,200,0,0,0,0,0,0,0,0,0,0,4606,2,2,4,3,2,1,3,4,,2,,,2,2,,1,,30,,,1,,,0,0,,,,,,
2016,212203191,F,1394.40237181827,2786.73155823143,,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,L,5,42,G3,2,G2,2,3,G3,G3,G2,G1,G2,Q3,Q3,,D06,G3,Q2,Q2,,D03,Q2,Q2,,D03,6194,6194,4194,4194,1590,2604,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,2000,30,6194,4200,4200,0,0,0,0,0,3982,218,218,2,186,0,0,30,0,0,0,0,0,0,0,0,0,0,2007,1,1,2,1,3,1,1,1,,2,,,,,,,,,,,,,,0,0,,,,,,
2016,212203351,P,584.745971305112,,1180.70648402378,G1,1,6,G2,G2,G2,G2,G1,3,1,G2,2,L,5,73,G5,4,G3,2,1,G1,G1,G4,G2,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,313972,4672,4672,4672,1900,2772,0,0,0,309300,303000,48000,255000,0,6300,5300,1000,1000,0,110900,104400,100000,0,100000,0,0,0,0,0,,,,,,0,0,0,0,0,0,100000,0,0,100000,0,3000,0,0,0,0,3000,0,0,,,,,,0,0,0,0,0,,,0,1400,0,6500,17200,10500,6700,203072,12484,0,4600,7620,264,0,264,4013,12131,8471,961,610,200,0,6700,3660,1000,650,660,500,250,300,300,100,200,4684,,,,,,,,,,,,,,,,,,,,,,1,75,200,300,3,0,,,2,2
2016,212203361,P,212.021199832363,,428.108644910956,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,,,69,G5,7,G4,2,1,G1,G1,G4,G2,G2,Q5,,Q5,D10,G5,Q5,,Q5,D10,Q5,,Q5,D10,203020,121520,121520,121520,7970,13550,100000,0,0,81500,80000,50000,30000,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,203020,9800,0,0,7700,2100,0,2100,5469,9271,4331,251,480,3600,0,0,4940,1200,720,0,500,1200,360,960,360,600,5381,,,,,,,,,,,,,,,,,,,,,,2,,,,,65,2,3,2,2
2016,212203391,P,2213.39440661962,,4469.23836305344,G1,1,5,G2,G2,G2,G2,G2,6,1,G4,3,O,3,57,G4,1,G1,2,2,G2,G2,G3,G2,G1,Q5,,Q5,D10,G6,Q4,,Q4,D08,Q4,,Q4,D07,46666,38916,6916,6916,1980,3936,1000,0,32000,7750,5200,0,1000,4200,2550,2350,200,200,0,20200,20200,15000,15000,0,0,0,0,0,0,,,,,,0,0,0,0,0,15000,0,0,0,15000,0,5000,0,0,5000,0,0,0,0,,,,,,0,0,0,0,0,,,0,200,0,0,16480,15400,1080,26466,16500,16500,0,0,0,0,0,12591,7609,3909,1374,955,0,500,1080,3700,960,360,120,100,1200,400,560,150,410,6350,,,,,,,,,,,,,,,,,,,,,,1,70,150,200,4,0,,,2,2
2016,212204131,F,1485.87303304778,2969.53688290122,,G1,2,2,G2,G2,G2,G2,G2,4,1,G3,2,O,9,55,G4,2,G2,4,3,G3,G3,G1,G2,G1,Q2,Q2,,D03,G2,Q1,Q1,,D02,Q1,Q1,,D02,3863,3863,1933,1933,445,1488,0,0,1930,0,0,0,0,0,0,0,0,0,0,1060,1060,1060,0,0,1060,0,0,0,0,1060,0,0,0,0,0,0,1060,0,0,0,0,0,1060,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,60,31,2803,2154,960,0,0,1194,0,1194,2087,67,67,0,36,0,0,31,0,0,0,0,0,0,0,0,0,0,1498,1,1,1,2,3,1,1,3,,1,,1,1,2,,3,,,1,3,1,,,0,0,,,,,,
2016,212204171,P,1917.86436095736,,3872.5104533964,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,C,2,38,G2,1,G1,2,2,G2,G2,G2,G2,G1,Q4,,Q4,D08,G4,Q4,,Q4,D07,Q4,,Q4,D08,36939,25500,500,500,500,0,0,0,25000,11439,7209,0,0,7209,4230,3500,730,730,0,3379,3379,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,3379,0,439,1540,0,0,0,1400,,,,,,0,0,0,0,0,,,0,0,0,0,670,480,190,33560,6000,6000,0,0,0,0,0,3870,4338,2130,477,433,0,1030,190,2208,840,280,156,80,360,240,252,120,132,2966,,,,,,,,,,,,,,,,,,,,,,1,65,200,300,4,0,,,2,3
2016,212500101,P,1714.38983877097,,3431.33241293461,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,,,75,G5,7,G4,2,1,G1,G1,G2,G2,G1,Q3,,Q3,D06,G3,Q3,,Q3,D05,Q2,,Q2,D04,17330,280,280,280,280,0,0,0,0,17050,17000,17000,0,0,50,50,0,0,0,7160,7160,7000,7000,0,0,0,0,0,0,,,,,,0,0,0,0,0,7000,0,0,0,7000,0,160,0,0,0,0,0,160,0,,,,,,0,0,0,0,0,,,0,0,0,0,853,450,403,10170,4588,4200,0,0,388,0,388,3733,3441,855,194,252,0,6,403,2586,1080,180,0,192,350,204,580,60,520,2099,,,,,,,,,,,,,,,,,,,,,,2,,,,,70,5,1,2,3
2016,212500121,F,1403.27636311202,2804.46634704531,,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,G,5,65,G5,3,G3,2,1,G1,G1,G2,G2,G1,Q3,Q3,,D06,G3,Q4,Q4,,D07,Q4,Q4,,D07,37580,5580,5580,2580,650,1930,0,3000,0,32000,28500,28500,0,0,3500,1500,2000,1000,1000,6960,6960,6920,6920,0,0,0,0,0,0,6920,0,0,0,0,0,0,6920,0,0,6920,0,0,0,6920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,450,450,0,30620,4522,0,3800,0,672,50,722,3909,613,613,373,204,0,36,0,0,0,0,0,0,0,0,0,0,0,2806,2,2,1,3,2,1,5,4,,1,,,3,2,,2,,,1,4,1,,,0,0,,,,,,
2016,212500131,F,1686.15663572797,3369.80630833067,,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,7,45,G3,1,G1,2,2,G2,G2,G2,G2,G1,Q3,Q3,,D06,G3,Q5,Q5,,D10,Q5,Q5,,D10,105576,38092,3092,3092,2225,667,200,0,35000,67484,65000,0,65000,0,2484,2430,54,54,0,2170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,2000,2000,2000,0,103406,4800,2400,0,2400,0,0,0,4300,500,500,101,199,0,200,0,0,0,0,0,0,0,0,0,0,0,2301,2,5,2,2,3,1,3,1,,3,2,,2,2,,2,,,2,,1,,,0,0,,,,,,
2016,212500161,F,1473.86337462577,2945.53542191364,,G1,1,3,G2,G2,G2,G2,G2,7,1,G4,2,P,2,69,G5,2,G2,2,3,G3,G2,G2,G2,G2,Q4,Q4,,D08,G4,Q4,Q4,,D07,Q4,Q4,,D08,35020,23520,3520,3520,3520,0,0,0,20000,11500,10000,0,10000,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,500,10,35020,6760,6400,0,0,360,0,360,6133,627,627,185,322,0,110,10,0,0,0,0,0,0,0,0,0,0,3640,1,2,1,3,1,1,1,2,,2,,,,,,,,,,,,,,0,0,,,,,,
2016,212500171,F,1687.34374509952,3372.17876208982,,G1,2,3,G2,G2,G2,G2,G2,4,1,G3,2,C,3,46,G3,1,G1,1,1,G1,G1,G1,G3,G2,Q2,Q2,,D04,G3,Q3,Q3,,D06,Q3,Q3,,D06,22810,7710,7710,7710,4470,3240,0,0,0,15100,15000,15000,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22810,3162,2800,0,120,242,0,242,2891,271,271,30,241,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,2,2,1,2,2,2,,,1,2,,,,,,,,,,,,,,0,0,,,,,,
2016,212500191,F,1360.75399995427,2719.48484261215,,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,Q,2,24,G1,1,G1,1,3,G3,G3,G1,G1,G2,Q3,Q3,,D05,G3,Q2,Q2,,D03,Q2,Q2,,D03,5575,5575,575,575,200,375,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1000,50,5575,3900,3900,0,0,0,0,0,3342,558,558,147,355,0,6,50,0,0,0,0,0,0,0,0,0,0,3399,1,1,1,2,2,1,3,2,,2,,,,,,,,,,,,,,0,0,,,,,,
2016,212501201,F,1130.15840833267,2277.08881631012,,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,44,G3,4,G3,2,3,G3,G3,G2,G1,G1,Q4,Q4,,D08,G4,Q2,Q2,,D03,Q1,Q1,,D02,5870,2020,1520,1020,1020,0,0,500,500,3850,0,0,0,0,3850,850,3000,3000,0,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,500,0,0,500,0,0,0,0,0,0,0,0,500,0,500,3000,500,0,0,4672,4000,672,1870,6000,1200,4800,0,0,0,0,5055,945,945,37,156,50,30,672,0,0,0,0,0,0,0,0,0,0,2922,2,1,1,1,2,1,1,1,,2,,,2,2,,3,,,1,3,1,,,0,0,,,,,,
2016,212501211,F,1018.07442297631,2051.25747473831,,G2,1,3,G2,G2,G2,G2,G2,3,1,G2,2,E,9,58,G4,1,G1,2,1,G1,G1,G3,G1,G1,Q5,Q5,,D09,G5,Q3,Q3,,D05,Q3,Q3,,D05,17680,180,180,180,180,0,0,0,0,17500,14000,14000,0,0,3500,3500,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,14680,8000,8000,0,0,0,0,0,6873,1127,1127,399,652,0,76,0,0,0,0,0,0,0,0,0,0,0,4056,1,2,1,3,2,1,8,2,,2,,,,,,,,,,,,,,0,0,,,,,,
2016,212503301,P,1533.69164446937,,3096.79717001967,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,7,61,G5,1,G1,2,3,G3,G2,G2,G1,G1,Q4,,Q4,D07,G4,Q2,,Q2,D03,Q2,,Q2,D04,9794,8564,3564,3564,1402,2162,0,0,5000,1230,0,0,0,0,1230,1200,30,30,0,230,230,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,230,0,0,2460,2460,0,9564,5942,5700,0,0,242,0,242,5586,2348,356,128,228,0,0,0,1992,600,252,0,216,336,228,360,240,120,2821,,,,,,,,,,,,,,,,,,,,,,1,70,270,350,4,0,,,1,1
2016,212503331,P,2033.8309448325,,4106.66768445156,G1,1,3,G2,G2,G2,G2,G1,5,1,G4,2,K,3,57,G4,1,G1,2,1,G1,G1,G3,G2,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,182298,6498,6498,6498,5298,1200,0,0,0,175800,175000,25000,150000,0,800,800,0,0,0,9000,9000,2000,2000,0,0,0,0,0,0,,,,,,0,0,0,0,0,2000,0,0,0,2000,0,7000,0,0,7000,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,5139,5000,139,173298,11400,11400,0,0,0,0,0,9457,5155,1943,809,715,240,40,139,3212,840,420,0,100,264,188,1400,1200,200,5812,,,,,,,,,,,,,,,,,,,,,,1,59,200,300,3,0,,,3,3
2016,212503351,P,1218.99773133965,,2501.32111869777,G1,2,1,G2,G2,G2,G2,G1,6,1,G4,1,J,2,54,G4,4,G3,4,3,G3,G3,G2,G1,G1,Q2,,Q2,D03,G2,Q1,,Q1,D02,Q1,,Q1,D02,2896,2596,596,596,200,396,0,0,2000,300,0,0,0,0,300,300,0,0,0,1560,1560,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,1500,0,,,,,,0,0,0,0,0,,,0,60,0,0,925,820,105,1336,1800,0,1800,0,0,0,0,1501,2174,299,60,134,0,0,105,1875,300,1000,0,100,300,65,110,10,100,1666,,,,,,,,,,,,,,,,,,,,,,1,65,200,200,5,0,,,2,2
2016,212503371,P,1288.92255485039,,2579.76432209329,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,P,2,42,G3,4,G3,1,3,G3,G3,G1,G2,G1,Q2,,Q2,D03,G2,Q2,,Q2,D03,Q2,,Q2,D04,9506,9506,8506,8506,60,8446,0,0,1000,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,0,0,1000,0,0,0,0,,,,,,0,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,48,0,48,8506,2200,0,2200,0,0,0,0,1671,1815,529,73,108,0,300,48,1286,240,804,0,0,70,72,100,50,50,2020,,,,,,,,,,,,,,,,,,,,,,1,60,150,200,4,0,,,3,3
2016,212600101,F,1876.72026801912,3750.65024455009,,G1,1,5,G2,G2,G2,G2,G2,6,1,G4,2,N,5,55,G4,3,G3,2,1,G1,G1,G3,G2,G1,Q4,Q4,,D08,G5,Q5,Q5,,D09,Q5,Q5,,D09,53530,360,360,360,360,0,0,0,0,53170,50000,50000,0,0,3170,2800,370,370,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,124,0,124,51530,7240,0,7000,0,240,0,240,6363,877,877,156,567,0,30,124,0,0,0,0,0,0,0,0,0,0,2962,2,2,1,2,4,1,5,4,,3,9,,2,2,,2,,,1,4,1,,,0,0,,,,,,
2016,212600141,F,1142.06471902523,2282.43142608846,,G1,1,4,G2,G2,G2,G2,G1,6,1,G4,2,,,56,G4,7,G4,2,1,G1,G1,G2,G1,G1,Q3,Q3,,D06,G3,Q4,Q4,,D07,Q3,Q3,,D06,31660,160,160,160,160,0,0,0,0,31500,30000,25000,5000,0,1500,1500,0,0,0,11500,11500,7000,7000,0,0,0,0,0,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,2500,0,0,0,0,0,2500,0,0,0,0,0,2500,0,0,2500,0,0,2500,0,2000,0,0,0,4700,4000,700,20160,4040,3800,0,0,240,0,240,3073,967,967,95,172,0,0,700,0,0,0,0,0,0,0,0,0,0,1929,3,2,4,4,4,2,,,1,1,,5,1,1,5,3,2,,1,2,2,,,0,0,,,,,,
2016,212600161,F,932.260329466633,1863.13458232591,,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,G,9,49,G3,1,G1,4,3,G3,G3,G1,G1,G1,Q2,Q2,,D03,G2,Q1,Q1,,D01,Q1,Q1,,D01,255,255,55,55,10,45,0,0,200,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,-245,2000,2000,0,0,0,0,0,1740,260,260,60,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,3,1,1,2,4,2,,,4,3,3,,3,1,1,3,1,,1,3,3,,,0,0,,,,,,
2016,212600171,F,963.326930292811,1925.22159442444,,G1,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,77,G5,7,G4,3,3,G3,G3,G1,G1,G2,Q1,Q1,,D02,G2,Q1,Q1,,D01,Q1,Q1,,D01,433,433,133,133,133,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,1034,0,0,0,1034,0,1034,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,5,1,1,2,4,2,,,3,2,,,,,,,,,,,,,,0,0,,,,,,
2016,212600181,F,1411.98277903404,2821.86623426534,,G1,2,5,G2,G2,G2,G2,G2,4,1,G3,2,C,9,50,G4,2,G2,2,1,G1,G1,G2,G3,G1,Q3,Q3,,D05,G3,Q3,Q3,,D05,Q3,Q3,,D05,18990,990,990,990,375,615,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,6000,6000,5000,0,0,0,0,1000,4000,0,4000,0,0,0,1000,4000,0,0,1000,0,4000,0,1000,0,4000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,120,0,120,12990,3320,3200,0,0,120,0,120,2939,381,381,102,154,0,5,120,0,0,0,0,0,0,0,0,0,0,1376,3,6,1,2,2,2,,,4,1,,,2,2,,3,,,1,3,2,,,0,0,,,,,,
2016,212600201,F,891.100195976507,1795.42467277966,,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,C,8,55,G4,1,G1,2,1,G1,G1,G2,G2,G2,Q3,Q3,,D06,G3,Q4,Q4,,D07,Q4,Q4,,D08,36532,10518,10518,10518,5200,5318,0,0,0,26014,25000,15000,10000,0,1014,800,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36532,4255,4200,0,55,0,0,0,3648,607,607,195,372,0,40,0,0,0,0,0,0,0,0,0,0,0,2643,2,2,1,2,2,2,,,1,2,,,,,,,,,,,,,,0,0,,,,,,
2016,212600211,F,1051.82295000252,2119.2553703357,,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,G,5,50,G4,3,G3,2,1,G1,G1,G2,G2,G1,Q5,Q5,,D10,G6,Q5,Q5,,D10,Q5,Q5,,D10,211880,23160,23160,22160,800,21360,0,1000,0,188720,185000,35000,120000,30000,3720,1000,2720,320,2400,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,209880,60960,0,60000,960,0,0,0,57257,3703,3703,2303,600,600,200,0,0,0,0,0,0,0,0,0,0,0,21148,2,4,2,2,2,1,5,5,,2,,,,,,,,,,,,,,0,0,,,,,,
