"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2020,062800311,643.848313825924,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,79,G5,7,G4,3,1,G1,G1,G1,G2,Q1,D01,G1,Q1,D02,Q1,D02,3610,610,610,610,510,0,100,0,0,3000,3000,600,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,813,0,0,110,303,400,703,650,594,140,70,0,52,58,40,234,757,163,3,0,60,100,0,1,3,2,4,2,,,3,2,,,,,,,,,,,,2,,,,,76,4,4
2020,062800321,630.752453931407,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,O,9,80,G5,2,G2,3,1,G1,G1,G1,G2,Q1,D01,G1,Q2,D03,Q2,D03,6565,598,598,598,425,123,50,0,0,5967,5900,1000,4900,0,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,100,4,6565,938,270,17,112,479,60,539,819,493,125,68,0,120,58,42,80,612,119,4,16,55,40,4,1,3,2,3,1,8,5,,2,,,,,,,,,,,,1,83,200,300,3,,,
2020,062800371,646.083844379842,G2,2,1,G1,G2,G2,G2,G2,2,4,G1,1,A,6,83,G5,4,G3,3,1,G1,G3,G1,G2,Q1,D02,G2,Q2,D04,Q3,D05,16145,228,228,228,228,0,0,0,0,15917,15800,5000,10800,0,117,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16145,1362,274,500,51,437,100,537,954,938,350,108,0,260,28,48,144,1346,408,8,0,250,150,0,1,3,4,4,2,,,1,2,,,,,,,,,,,,1,86,60,100,4,,,
2020,062900301,820.852340339811,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,A,6,73,G5,4,G3,2,1,G1,G2,G1,G1,Q3,D06,G4,Q5,D09,Q5,D09,80656,23040,23040,23040,22700,0,340,0,0,57616,44990,7000,37990,0,12626,800,11826,11826,0,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,2160,2160,0,80326,5153,0,600,842,3411,300,3711,4462,3200,400,110,0,1270,560,150,710,3891,691,63,0,578,50,0,1,3,4,2,2,,,3,2,,2,,2,,,1,6,,,1,1,79,250,300,3,,,
2020,062900311,857.244280213027,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,A,6,58,G4,4,G3,2,1,G1,G3,G1,G1,Q4,D07,G4,Q3,D05,Q3,D05,22580,2410,2410,2410,130,2280,0,0,0,20170,16150,4000,12150,0,4020,2450,1570,1570,0,3000,3000,2000,0,0,0,0,2000,0,0,0,0,2000,0,0,2000,0,0,0,0,0,2000,0,0,2000,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,585,500,85,19580,6370,10,5800,420,140,0,140,6051,1733,370,208,400,220,200,100,235,2052,319,65,89,50,30,85,3,3,4,2,1,4,5,,2,,1,1,2,,,2,,1,5,2,1,83,250,300,4,,,
2020,062900321,685.985021192028,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,,,82,G5,7,G4,2,1,G1,G2,G1,G2,Q1,D01,G2,Q2,D03,Q2,D03,8515,615,615,615,615,0,0,0,0,7900,7800,3000,4800,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8515,1000,0,0,268,732,0,732,947,958,360,156,0,120,36,24,262,1011,53,8,0,25,20,0,1,3,4,2,2,,,1,2,,,,,,,,,,,,2,,,,,81,3,4
2020,062900331,812.68457154697,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,,,83,G5,7,G4,2,1,G1,G2,G2,G2,Q1,D02,G2,Q3,D05,Q3,D06,24205,360,360,360,360,0,0,0,0,23845,23700,17700,6000,0,145,100,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24205,1465,0,0,299,646,520,1166,1441,818,239,214,0,124,36,51,154,842,24,24,0,0,0,0,1,1,4,3,2,,,1,2,,,,,,,,,,,,2,,,,,65,4,4
2020,062900341,622.50668771113,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,A,6,77,G5,4,G3,3,1,G1,G1,G1,G2,Q1,D02,G2,Q2,D03,Q2,D03,6731,531,531,531,231,0,300,0,0,6200,6200,2200,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6731,1247,0,400,2,525,320,845,1143,551,180,96,0,48,12,15,200,655,104,4,0,100,0,0,1,3,4,2,2,,,3,2,,,,,,,,,,,,1,80,100,150,4,,,
2020,062900351,701.831151012383,G2,1,2,G2,G2,G1,G2,G1,4,1,G3,2,S,9,47,G3,4,G3,4,5,G4,G2,G4,G2,Q1,D01,G2,Q1,D02,Q1,D02,2246,746,746,746,200,546,0,0,0,1500,0,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,1090,0,600,4,186,300,486,1086,948,140,170,100,20,240,158,120,952,4,1,3,0,0,0,1,1,1,1,1,3,4,,2,,,,,,,,,,,,1,80,300,300,4,,,
2020,070000312,965.260668783809,G2,2,2,G2,G2,G2,G2,G2,1,,G1,2,,,77,G5,7,G4,3,1,G1,G2,G2,G2,Q1,D01,G1,Q1,D02,Q2,D03,4919,1919,1919,1919,1919,0,0,0,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,587,0,0,2,345,240,585,570,596,120,168,0,60,10,48,190,613,17,3,14,0,0,0,2,1,2,1,1,2,4,,2,,,,,,,,,,,,2,,,,,55,4,4
2020,070000322,1148.74183147864,G2,1,4,G2,G2,G2,G2,G2,4,4,G2,2,,,62,G5,7,G4,4,1,G1,G2,G1,G2,Q3,D05,G3,Q2,D04,Q2,D04,13430,3030,3030,3030,1410,1620,0,0,0,10400,10000,10000,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13430,4330,3013,0,377,940,0,940,3972,1730,720,60,0,50,300,240,360,2088,358,56,232,70,0,0,1,1,3,2,2,,,3,2,,,,,,,,,,,,2,,,,,57,4,2
2020,070000332,984.606807097915,G2,1,1,G1,G2,G2,G2,G2,2,1,G1,1,A,6,77,G5,3,G3,3,1,G1,G2,G1,G2,Q2,D03,G2,Q3,D06,Q3,D06,27650,500,500,500,500,0,0,0,0,27150,27000,5000,22000,0,150,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27650,2621,0,800,18,1743,60,1803,2116,476,180,89,0,0,36,18,153,981,505,5,0,500,0,0,5,1,2,3,2,,,4,2,,,,,,,,,,,,1,80,140,150,2,,,
2020,070000342,984.606807097915,G2,2,1,G1,G2,G2,G2,G2,2,4,G1,1,,,82,G5,7,G4,3,1,G1,G2,G1,G2,Q1,D01,G1,Q2,D04,Q2,D04,13500,500,500,500,500,0,0,0,0,13000,13000,7000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,808,0,0,61,375,372,747,802,347,120,81,0,84,10,24,28,353,6,6,0,0,0,0,5,1,4,2,2,,,5,2,,,,,,,,,,,,2,,,,,80,2,4
2020,070000362,848.393852920015,G2,2,1,G1,G2,G2,G2,G1,2,1,G1,1,,,77,G5,7,G4,3,1,G1,G4,G1,G2,Q2,D04,G3,Q2,D04,Q3,D05,15560,560,560,560,560,0,0,0,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15560,3514,0,0,154,510,2850,3360,3506,3038,360,240,0,2180,70,48,140,3046,8,8,0,0,0,0,1,1,2,2,2,,,4,2,,,,,,,,,,,,2,,,,,60,5,1
2020,070000372,1089.86057286916,G2,1,1,G2,G2,G2,G2,G1,4,1,G3,1,I,4,51,G4,1,G1,1,3,G3,G2,G2,G1,Q2,D04,G2,Q1,D01,Q1,D01,505,505,5,5,5,0,0,0,500,0,0,0,0,0,0,0,0,0,0,3925,3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3925,0,0,0,3125,0,800,0,0,2200,1225,0,500,0,500,3425,0,0,3925,0,0,0,0,0,0,917,507,410,-3420,2851,2851,0,0,0,0,0,2154,1890,700,580,0,150,120,120,220,2587,697,4,283,0,0,410,3,2,3,4,2,,,3,3,6,3,,2,,,3,,1,2,1,1,75,250,300,4,,,
2020,070000382,1089.86057286916,G2,1,1,G1,G2,G2,G2,G2,4,1,G3,1,,,86,G5,7,G4,3,1,G1,G4,G2,G2,Q2,D04,G2,Q3,D05,Q3,D06,25500,6000,6000,6000,6000,0,0,0,0,19500,19500,15000,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,2790,0,0,277,2413,100,2513,2548,1476,360,312,0,180,60,36,528,1718,242,42,0,200,0,0,1,1,2,1,2,,,5,2,,,,,,,,,,,,2,,,,,61,3,2
2020,070000392,1114.8770602213,G2,1,2,G2,G2,G2,G2,G2,8,1,G4,2,,,64,G5,7,G4,2,1,G1,G4,G2,G1,Q2,D04,G3,Q2,D04,Q2,D03,18107,1137,1137,1137,0,1137,0,0,0,16970,16000,16000,0,0,970,970,0,0,0,9600,9600,8600,0,0,0,0,8600,0,0,8600,0,0,0,0,0,0,8600,0,0,8600,0,0,0,8600,0,1000,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,989,490,499,8507,3417,0,1180,32,405,1800,2205,2625,2008,480,336,0,100,600,72,420,2800,792,76,217,0,0,499,3,1,2,1,2,,,1,1,,2,,2,,,2,,2,,1,2,,,,,45,4,1
2020,070600311,1521.35336474393,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,,,61,G5,7,G4,2,1,G1,G3,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,235074,19874,19874,19874,5700,13174,1000,0,0,215200,213500,28000,185500,0,1700,1100,600,600,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,229074,23594,13575,0,10019,0,0,0,18292,3980,840,300,0,300,400,240,1900,9282,5302,2476,1076,1300,450,0,2,3,4,3,1,5,4,,2,,,,,,,,,,,,2,,,,,59,2,6
2020,070600321,1375.02891954899,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,P,3,57,G4,1,G1,2,1,G1,G3,G2,G1,Q5,D09,G6,Q5,D09,Q5,D09,76202,8672,8672,8672,1600,6372,700,0,0,67530,67000,20000,47000,0,530,530,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,11760,11500,260,61202,10156,10107,0,49,0,0,0,7112,5030,1600,240,240,300,400,250,2000,8074,3044,777,1147,600,260,260,2,1,2,2,1,2,2,,2,,,,,,,,,,,,1,60,300,400,3,,,
2020,070600341,1008.90355395921,G2,1,1,G1,G2,G2,G2,G2,3,1,G2,1,,,81,G5,7,G4,3,1,G1,G2,G1,G2,Q1,D01,G1,Q2,D03,Q2,D04,11115,27,27,27,27,0,0,0,0,11088,11000,11000,0,0,88,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11115,940,0,0,517,303,120,423,857,1110,400,170,0,50,120,50,320,1193,83,23,0,50,10,0,1,1,2,1,2,,,3,2,,,,,,,,,,,,2,,,,,60,3,6
2020,070600371,1094.47620084382,G2,1,1,G1,G2,G2,G2,G2,2,1,G1,1,H,8,73,G5,4,G3,4,5,G4,G1,G1,G2,Q2,D03,G2,Q1,D02,Q2,D03,5088,4788,4788,4788,900,3888,0,0,0,300,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088,2379,0,1080,159,904,236,1140,2305,1004,240,60,0,24,240,60,380,1078,74,16,8,50,0,0,4,3,4,1,2,,,3,2,,,,,,,,,,,,1,80,80,100,4,,,
2020,070600381,1047.14049810301,G2,2,1,G1,G2,G2,G2,G2,2,4,G1,1,N,9,68,G5,2,G2,3,1,G1,G2,G1,G2,Q1,D02,G2,Q2,D03,Q2,D04,10220,220,220,220,220,0,0,0,0,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220,1273,594,0,0,679,0,679,1268,402,150,96,0,36,24,36,60,407,5,5,0,0,0,0,1,1,2,2,2,,,4,2,,,,,,,,,,,,1,70,150,200,4,,,
2020,070600391,1220.50297709033,G2,2,3,G2,G2,G1,G2,G2,4,1,G3,2,C,8,39,G2,1,G1,4,1,G1,G3,G1,G1,Q3,D05,G3,Q2,D04,Q2,D03,18200,200,200,200,20,180,0,0,0,18000,16800,16800,0,0,1200,1200,0,0,0,11200,11200,10600,10600,0,0,0,0,0,0,10600,0,0,0,0,0,0,10600,0,0,10600,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,1006,540,466,7000,4050,2769,0,5,316,960,1276,3368,2218,720,108,480,40,180,130,560,2900,682,24,167,25,0,466,4,1,2,4,2,,,4,2,,2,,2,,,2,,1,1,2,1,65,200,320,3,,,
2020,070700321,1459.67411226946,G2,2,1,G1,G2,G2,G2,G1,4,1,G3,1,,,66,G5,7,G4,4,3,G3,G2,G2,G2,Q1,D02,G2,Q1,D02,Q1,D02,2166,2118,118,118,118,0,0,0,2000,48,0,0,0,0,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,108,2,2166,1644,0,0,6,1158,480,1638,1641,1011,480,228,0,50,50,21,182,1014,3,1,0,0,0,2,1,3,2,2,2,,,1,2,,,,,,,,,,,,2,,,,,65,3,4
2020,070700341,418.854962719052,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,F,9,57,G4,2,G2,2,1,G1,G4,G2,G1,Q4,D08,G5,Q5,D10,Q5,D10,112700,5400,5400,5400,5280,120,0,0,0,107300,107000,14000,93000,0,300,300,0,0,0,5150,5150,5000,0,0,0,0,5000,0,0,5000,0,0,0,0,0,0,5000,0,0,0,5000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,2800,2200,600,107550,7419,6824,0,595,0,0,0,6068,4240,1200,300,0,40,500,400,1800,5591,1351,236,515,0,0,600,2,7,1,4,1,2,4,,1,,1,4,1,5,2,2,,1,2,3,1,65,250,300,3,,,
2020,070700371,936.68474787267,G2,2,1,G2,G2,G2,G2,G2,4,1,G3,1,,,59,G4,7,G4,4,5,G4,G1,G1,G1,Q1,D01,G1,Q1,D01,Q1,D01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,400,0,0,0,0,400,0,400,0,0,0,400,0,0,0,0,0,0,136,100,36,-395,615,0,0,0,615,0,615,545,483,300,120,0,10,12,36,5,553,70,1,33,0,0,36,1,1,2,2,2,,,1,1,,1,1,2,,,2,,1,1,1,2,,,,,50,4,4
2020,070700381,1627.87625304646,G2,1,3,G2,G2,G2,G2,G2,7,1,G4,2,C,2,52,G4,1,G1,2,1,G1,G3,G2,G1,Q4,D07,G4,Q4,D08,Q4,D08,46180,25880,25880,25880,11480,14400,0,0,0,20300,16000,16000,0,0,4300,4300,0,0,0,5940,5940,1440,1440,0,0,0,0,0,0,1440,0,0,0,0,0,0,1440,0,0,1440,0,0,0,1440,0,3000,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,1500,0,1500,1500,1500,0,1500,0,0,0,2035,1900,135,40240,6641,6576,0,65,0,0,0,5238,3630,1200,380,600,80,650,240,480,5033,1403,547,621,100,0,135,2,1,2,1,1,5,5,,1,,3,,2,,,2,,1,2,2,1,65,200,300,4,,,
2020,070700391,1017.94924345614,G2,1,2,G2,G2,G2,G2,G2,3,4,G1,2,G,5,64,G5,4,G3,2,1,G1,G3,G2,G1,Q2,D04,G3,Q3,D05,Q3,D06,25698,17248,17248,15248,9570,5678,0,2000,0,8450,6000,6000,0,0,2450,150,2300,1500,800,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,1133,1100,33,23698,3483,1280,1200,243,760,0,760,2731,1497,360,96,0,800,60,60,121,2249,752,41,78,600,0,33,2,1,2,1,1,5,5,,1,,3,,2,,,2,,1,2,2,1,80,100,150,3,,,
2020,070800311,1160.10728491261,G2,1,2,G2,G2,G2,G2,G2,3,1,G2,2,,,65,G5,7,G4,2,1,G1,G2,G2,G2,Q2,D03,G2,Q2,D03,Q2,D03,8544,1844,1844,1844,80,1764,0,0,0,6700,5500,5500,0,0,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,1930,1810,0,0,0,120,120,1726,905,240,240,0,50,200,72,103,1109,204,55,69,60,20,0,1,1,2,1,2,,,3,2,,,,,,,,,,,,1,70,70,150,3,,,
2020,070800321,1555.88693648489,G2,1,4,G2,G2,G2,G2,G2,7,1,G4,2,G,2,36,G2,1,G1,2,1,G1,G3,G2,G2,Q5,D10,G6,Q3,D05,Q3,D06,20695,2595,2595,2595,1200,1395,0,0,0,18100,17500,17500,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20695,13168,11200,0,1558,410,0,410,3408,3570,2400,240,240,100,120,120,350,13330,9760,7916,1744,100,0,0,1,1,2,2,2,,,2,2,,,,,,,,,,,,1,65,200,300,3,,,
2020,070800331,1325.48431631493,G2,1,5,G2,G2,G2,G2,G2,4,1,G3,2,G,5,45,G3,4,G3,2,1,G1,G3,G1,G1,Q2,D04,G3,Q2,D04,Q1,D02,14502,1902,1902,1902,150,1752,0,0,0,12600,9000,9000,0,0,3600,2600,1000,1000,0,12337,12337,7000,4000,0,0,0,0,0,3000,0,0,4000,0,3000,0,0,3000,4000,0,4000,0,0,3000,4000,3000,800,0,0,0,0,600,200,0,0,0,0,200,600,200,0,600,0,0,800,0,37,4500,0,0,0,2916,2224,692,2165,3539,0,3100,4,435,0,435,2597,2786,1000,300,150,100,400,16,820,3728,942,108,112,30,0,692,2,1,2,3,1,4,4,,1,,2,,2,,,3,,1,1,2,1,75,300,400,5,,,
